Start Time,End Time
101.91238095238096,102.63219954648527
102.63219954648527,103.35201814058956
103.35201814058956,104.04861678004535
104.04861678004535,104.74521541950114
104.74521541950114,105.44181405895692
105.44181405895692,106.1384126984127
106.1384126984127,106.83501133786848
106.83501133786848,107.55482993197279
107.55482993197279,108.25142857142858
108.25142857142858,108.97124716553287
108.97124716553287,109.66784580498866
109.66784580498866,110.36444444444444
110.36444444444444,111.06104308390023
111.06104308390023,111.757641723356
111.757641723356,112.45424036281179
112.45424036281179,113.1740589569161
113.1740589569161,113.87065759637188
113.87065759637188,114.54403628117913
114.54403628117913,115.26385487528344
115.26385487528344,115.96045351473923
115.96045351473923,116.68027210884354
116.68027210884354,117.37687074829932
117.37687074829932,118.09668934240362
118.09668934240362,118.77006802721088
118.77006802721088,119.4898866213152
119.4898866213152,120.18648526077098
120.18648526077098,120.88308390022675
120.88308390022675,121.57968253968254
121.57968253968254,122.29950113378685
